User_id,Last_Name,First_Name,Canton,Party,Fraction,Akteur,Year,Week,Twitter_Success_Score
574309712,NA,NA,NA,schweizerische volkspartei,FRAKTION DER SCHWEIZERISCHEN VOLKSPARTEI,Schweizerische Volkspartei,2019,36,4.19059741637847
710576099269410816,Schmid,Rolf,Aargau,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,3.95725034958352
712243065809989633,Menzi,Isabelle,Zug,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
964596407998042112,Reist,Astrick,Bern,bÜrgerlich-demokratische partei schweiz,NA,Candidate,2019,36,0
1003639202607747073,Bräutigam,Patricia,Basel-Landschaft,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
1110092264485851136,Ryser,Raphael,Aargau,schweizerische volkspartei,NA,Candidate,2019,36,0
1114907682,van den Broeke,Chris,Solothurn,bÜrgerlich-demokratische partei schweiz,NA,Candidate,2019,36,0
1347534085,Howald,Carole,Bern,fdp.die liberalen,NA,Candidate,2019,36,0
1351644236,Aellen,Cyril,Genf,fdp.die liberalen,NA,Candidate,2019,36,0
2527505330,Heer,Alfred,Zuerich,schweizerische volkspartei,NA,Nationalrat,2019,36,0
3063932104,Vogt,Hans-Ueli,Zuerich,schweizerische volkspartei,NA,Nationalrat,2019,36,0
34200148,NA,NA,NA,NA,NA,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation",2019,36,4.35853432057475
376419382,Schilter,Markus E.,Schwyz,grÜnliberale partei,NA,Candidate,2019,36,0
377235562,Kern,Gina,Aargau,fdp.die liberalen,NA,Candidate,2019,36,0
402260917,Gutzwiller,Lukas,Bern,grÜne partei der schweiz,NA,Candidate,2019,36,0
492494826,Kälin,Willi,Schwyz,fdp.die liberalen,NA,Candidate,2019,36,0
499109153,Ernst,Pia,Zuerich,evangelische volkspartei der schweiz,NA,Candidate,2019,36,0
870212085732581376,Widmer,Raphael,St. Gallen,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
947647782,Kayal,Noura,Neuenburg,grÜnliberale partei,NA,Candidate,2019,36,0
956467441940467712,Schwendener,Merlin,Luzern,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,2.23185737009958
1053187739515019264,Graf-Brugère,Anne-Laurence,Bern,grÜnliberale partei,NA,Candidate,2019,36,0
1387091400,Kunz,Kilian,Luzern,schweizerische volkspartei,NA,Candidate,2019,36,0
809172948049395719,Wyssmann,Rémy,Solothurn,schweizerische volkspartei,NA,Candidate,2019,36,0
862403785188139008,De França,Philippe,Bern,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
1135194999568642054,Betschart,Yves,St. Gallen,grÜnliberale partei,NA,Candidate,2019,36,2.17785250039361
1592077712,Burkhard,Andreas,St. Gallen,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
2738832135,Rübsamen,Thomas,Aargau,bÜrgerlich-demokratische partei schweiz,NA,Candidate,2019,36,3.44658656573668
3092293787,Töpfer,Max,Zuerich,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
441949082,Henzel,Thomas,Aargau,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
786226112112234496,Ryser,Franziska,St. Gallen,grÜne partei der schweiz,NA,Candidate,2019,36,4.02272625916418
946378245049606144,Stocker,Marcel,Zuerich,bÜrgerlich-demokratische partei schweiz,NA,Candidate,2019,36,3.31232581696432
1003910721221136384,Martelletti,Bianca,Aargau,bÜrgerlich-demokratische partei schweiz,NA,Candidate,2019,36,2.13509918222277
1043070118455070720,Badertscher,Christine,Bern,grÜne partei der schweiz,NA,Candidate,2019,36,3.71089203805396
1043941961214971904,Timofte,Anaïs,Waadt,partei der arbeit der schweiz,NA,Candidate,2019,36,4.33165553749662
1119636146441609216,Schwizgebel,Kevin,Solothurn,fdp.die liberalen,NA,Candidate,2019,36,0
2164612061,Monin,François,Jura,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
2862989502,Hutter,Fabian,St. Gallen,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
3246383913,Donat,Ruedi,Aargau,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
875474844,Blatter,Gabriela,Bern,grÜnliberale partei,NA,Candidate,2019,36,0
880826263,Achermann,Sophie,Bern,grÜne partei der schweiz,NA,Candidate,2019,36,0
1133031151306715137,Schmid,Svenja,Aargau,schweizerische volkspartei,NA,Candidate,2019,36,3.87973640161189
1147134652806828034,Perrin,Yvan,Neuenburg,schweizerische volkspartei,NA,Candidate,2019,36,0
1873128132,Follonier,Mélanie,Wallis,fdp.die liberalen,NA,Candidate,2019,36,0
1893714266,Caflisch,Jürg,Aargau,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
2283747247,Nüesch,Véronique,Zuerich,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
3059318854,Eckert,Pierre,Genf,grÜne partei der schweiz,NA,Candidate,2019,36,0
3307864199,Oswald,Phillip,Luzern,grÜnliberale partei,NA,Candidate,2019,36,3.85798492865772
747069501032771585,Pavic,Matea,Zuerich,bÜrgerlich-demokratische partei schweiz,NA,Candidate,2019,36,0
788078975444713473,Glarner,Andreas,Aargau,schweizerische volkspartei,NA,Nationalrat,2019,36,0
905000040191676416,Sutter-Suter,Sabine,Aargau,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,4.15572733961278
993829546712621058,Gossweiler,Thierry,Zuerich,schweizerische volkspartei,NA,Candidate,2019,36,0
101124743,Mauron,Pierre,Freiburg,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
1071903511,Muehlethaler,Brice,Bern,fdp.die liberalen,NA,Candidate,2019,36,0
1089087571827789824,Huber,Robin,Zuerich,fdp.die liberalen,NA,Candidate,2019,36,0
149565686,Métrailler,Serge,Wallis,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,4.04864074826254
2283539604,NA,NA,NA,NA,NA,Santé Suisse,2019,36,3.38063530714794
2376950951,Kläusler-Gysin,Heidi,Zuerich,evangelische volkspartei der schweiz,NA,Candidate,2019,36,0
2431017296,Hösli,Werner,Glarus,schweizerische volkspartei,NA,Staenderat,2019,36,0
3313658205,Fankhauser,Simon,Basel-Stadt,grÜne partei der schweiz,NA,Candidate,2019,36,0
3719991083,Stumpf,Daniela,Basel-Stadt,schweizerische volkspartei,NA,Candidate,2019,36,0
732094625431818241,Wilhelm,Philipp,Graubuenden,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
926001383186288640,Strüby-Schaub,Sandra,Basel-Landschaft,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
967851792,Coste,Laurent,Bern,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
1003647617363054592,Röthlisberger,Sandra,Bern,grÜnliberale partei,NA,Candidate,2019,36,3.76928074301173
10097012,Mossier,Jean-Luc,Freiburg,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,2.52072006595965
1038022926937858049,Haymoz,Olive,Freiburg,grÜne partei der schweiz,NA,Candidate,2019,36,1.94714650990816
1113377712662560768,Dimmeler,Naemi,Zuerich,schweizerische volkspartei,NA,Candidate,2019,36,0
1126387562917126144,Mausner Leger,Valérie,Waadt,grÜne partei der schweiz,NA,Candidate,2019,36,1.97741459672059
1131444636650803201,Gasser,Josias F.,Graubuenden,grÜnliberale partei,NA,Candidate,2019,36,4.05109237088888
1139440750784126976,Sigg,Babette,Zuerich,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,4.20602635856027
203514897,Maurer,Rahel,Bern,grÜnliberale partei,NA,Candidate,2019,36,0
2506751922,Neuhaus,Reto Christian,Bern,grÜnliberale partei,NA,Candidate,2019,36,0
2879303901,Giroud,Mathieu,Wallis,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,1.98947033194382
490359976,Socchi,Loris,Waadt,grÜne partei der schweiz,NA,Candidate,2019,36,0
724961432098463744,Eberli,Rolf,Zuerich,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
829304064123011073,Häfliger,Tim,Zuerich,evangelische volkspartei der schweiz,NA,Candidate,2019,36,1.240216866583
838756946182303744,Reichenbach,Markus,Bern,eidgenÖssische demokratische union der schweiz,NA,Candidate,2019,36,0
876356069056032768,Voser,Susanne,Aargau,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
902994115289337856,Baumann,Katharina,Bern,eidgenÖssische demokratische union der schweiz,NA,Candidate,2019,36,0
